id_siniestro,valor_real,valor_predicho,probabilidad_fatal
LC-2021-0178855,0,0,0.0024767864160127814
LC-2021-0624138,0,0,0.02284257593971515
LC-2019-0436240,0,0,0.015891571614019225
LC-2021-0029717,0,0,0.08328825170626025
LC-2023-0521447,0,0,0.036002841572748794
LC-2023-0570841,0,0,7.342177634956852e-05
LC-2021-0222437,0,0,7.342177634956852e-05
LC-2024-0536864,0,0,0.012596341358246041
LC-2022-0647992,0,0,0.026253816056302073
LC-2022-0107714,0,0,0.04411668741635322
LC-2023-0661233,0,0,0.015840962943363214
LC-2024-0403217,0,0,0.00887552273596956
LC-2022-0209694,0,0,0.17739718748937874
LC-2024-0171179,0,0,0.11338845138164513
LC-2022-0429981,0,0,0.025826264922477346
LC-2022-0030763,0,0,0.095146487158015
LC-2023-0581535,0,0,0.0009140828300562965
LC-2024-0164153,0,0,0.02815947503079856
LC-2022-0177495,0,0,0.3376117323602332
LC-2019-0561209,0,0,0.09498809410497483
LC-2019-0261622,0,0,0.08385916285038329
LC-2025-0177489,0,0,0.01191963137015778
LC-2020-0155739,0,0,0.18030190497783763
LC-2023-0433790,0,0,0.010784355498706153
LC-2025-0502752,0,0,0.012959218625345716
LC-2020-0556997,0,0,0.004738390235677449
LC-2025-0473244,0,0,0.027611406402116772
LC-2019-0430974,0,0,0.052142708582450965
LC-2024-0112173,0,0,0.014855786208451616
LC-2025-0295269,0,0,0.01688536773057833
LC-2020-0094507,0,0,0.09858156767865169
LC-2025-0586194,0,0,0.032324048207599994
LC-2024-0423277,0,0,0.292518153176091
LC-2024-0674904,0,0,0.48939477003473825
LC-2025-0249811,0,0,0.2036702745048013
LC-2023-0069723,0,0,0.10661263507891806
LC-2022-0391301,0,0,0.1373999094617745
LC-2024-0174123,0,0,0.11756745005455803
LC-2021-0269740,0,0,0.1660695411555883
LC-2019-0116731,0,0,0.04601265789469177
LC-2021-0087612,0,0,0.026502698809593966
LC-2023-0059685,0,0,0.2052598618330837
LC-2023-0011726,0,0,0.018724509324049184
LC-2019-0609858,0,0,0.03115124501162582
LC-2025-0670423,0,0,0.12664032157578098
LC-2020-0048965,0,0,0.21646585934347962
LC-2022-0633768,0,0,0.21687316337650508
LC-2024-0147988,0,0,0.41007440732464007
LC-2025-0928479,0,0,0.07423489296129732
LC-2024-0525025,0,0,0.18942088032100482
LC-2023-0462479,0,0,0.3531941635524365
LC-2024-0717731,0,0,0.180076343108996
LC-2024-0049787,0,0,0.012817767270661674
LC-2024-0119619,0,0,0.38936390583466385
LC-2020-0540276,0,0,0.20694294597805465
LC-2019-0786365,0,0,0.0315912218649534
LC-2019-0126286,0,0,0.010643554244367089
LC-2025-0645863,0,0,0.026532737907047178
LC-2019-0374858,0,0,0.019699543802762162
LC-2022-0222890,0,0,0.2543256538930102
LC-2023-0438808,0,0,0.06568048202395163
LC-2023-0510197,0,0,0.007253009375931197
LC-2023-0115760,0,0,0.01066922098430848
LC-2023-0722172,0,0,0.1372021871136844
LC-2023-0517274,0,0,0.0004963634299968018
LC-2019-0649839,0,0,0.042320664019462696
LC-2019-0076289,0,0,0.2480792557150466
LC-2019-0481480,0,0,0.0213191489091104
LC-2022-0432304,0,0,0.07402861977256726
LC-2023-0202763,0,0,0.36684443610360373
LC-2024-0472443,0,0,0.059653065917674455
LC-2019-0415368,0,0,0.08604821853331325
LC-2023-0608975,0,0,0.12836653385535338
LC-2024-0125070,0,0,0.3257115981045113
LC-2023-0339935,0,0,0.3746222433958055
LC-2024-0442567,0,0,0.0944925546512816
LC-2023-0009766,0,0,0.20360416326893818
HC-2021-0267231,1,0,0.8018301532654135
LC-2022-0485255,0,0,0.022060335238371344
LC-2024-0312896,0,0,0.009440803807270817
LC-2023-0577133,0,0,0.04248592427638251
LC-2021-0399762,0,0,0.00852192131864109
LC-2024-0384930,0,0,0.009035932260497884
LC-2021-0512457,0,0,0.0023625170232139552
LC-2025-0640118,0,0,0.09115515562064049
LC-2025-0137502,0,0,0.04853578708646383
LC-2022-0323698,0,0,0.09687511300377297
LC-2019-0637874,0,0,0.011641483397985888
LC-2021-0520935,0,0,0.2953189640598608
LC-2023-0675228,0,0,0.09784758325480546
LC-2019-0078828,0,0,0.029712452468555826
LC-2021-0239990,0,0,0.014295233253346907
LC-2023-0708259,0,0,0.05769188544684027
LC-2023-0493202,0,0,0.03239907103975967
LC-2023-0118903,0,0,0.024138712589458905
LC-2024-0424584,0,0,0.0009022373077909242
LC-2024-0226804,0,0,0.0002756423486435253
LC-2025-0189911,0,0,0.0904468308388377
LC-2022-0308615,0,0,0.0004229416536472334
LC-2023-0020544,0,0,0.0627220909648819
LC-2021-0437268,0,0,0.00020222057229395674
LC-2024-0358565,0,0,0.0890012566198213
LC-2025-0791775,0,0,0.010770261970351847
LC-2021-0313057,0,0,0.0
LC-2024-0370444,0,0,0.09198906531490132
LC-2022-0461746,0,0,0.0859514735838699
LC-2024-0556982,0,0,0.03334780252048231
LC-2021-0022841,0,1,0.233590979493227
LC-2019-0345476,0,0,0.2770805184060402
LC-2025-0105488,0,0,0.0104949800983246
LC-2025-0240285,0,0,0.029971120631501553
LC-2019-0417897,0,0,0.021761477923673042
LC-2024-0098018,0,0,0.09246288255377591
LC-2019-0138229,0,0,0.08192989514864754
LC-2025-0084083,0,0,0.0006985840022907585
LC-2025-0437428,0,0,0.01830396002128178
LC-2023-0289811,0,0,0.04313209077930489
LC-2022-0389319,0,0,0.044464171358942206
LC-2019-0287383,0,0,0.02183519253078026
LC-2022-0156199,0,0,0.031172298088744804
LC-2022-0610467,0,0,0.015862887253722143
LC-2022-0236948,0,0,0.8111026489962769
LC-2022-0641224,0,0,0.3851105264976154
LC-2019-0260119,0,0,0.02240441178715673
LC-2025-0856309,0,0,0.29173493531541783
LC-2019-0315516,0,0,0.23492970708312044
LC-2023-0637236,0,0,0.0004963634299968018
LC-2020-0595125,0,0,0.08408332787806855
LC-2024-0211013,0,0,0.0015464131328419984
LC-2019-0272124,0,0,0.03750860758535824
LC-2021-0417894,0,0,0.0806056966076698
LC-2025-0861764,0,0,0.23963478317959003
LC-2024-0496587,0,0,0.10621750941748172
LC-2019-0444337,0,0,0.024148165885224216
LC-2022-0539178,0,0,0.008420733438665944
LC-2019-0057661,0,0,0.08501451124848636
LC-2022-0488401,0,0,0.005768578418061332
LC-2019-0673125,0,0,0.022613898261787998
LC-2024-0252190,0,0,0.04787440001626466
LC-2023-0315080,0,0,0.13013760614799266
LC-2019-0527863,0,0,0.009800362838376351
LC-2019-0827385,0,0,0.00971813522361798
LC-2019-0276362,0,0,0.02372713755616739
LC-2024-0323631,0,0,0.004066735616014217
LC-2025-0596047,0,0,0.02054019127190116
LC-2021-0466694,0,0,0.081624325754653
LC-2022-0250753,0,0,0.12375028341243345
LC-2024-0593408,0,0,0.015985555787729512
LC-2025-0019368,0,0,0.15276447853133884
LC-2020-0512284,0,1,0.22282489508853692
LC-2019-0271854,0,0,0.10686005247447904
LC-2024-0765839,0,0,0.01734403694364129
LC-2023-0171085,0,0,0.2647599678922495
LC-2021-0026710,0,0,0.06956558565215515
LC-2024-0718174,0,0,0.006302058031908415
LC-2024-0432053,0,0,0.05335502429795573
LC-2024-0567752,0,0,0.0002756423486435253
LC-2023-0575804,0,0,0.0043303909028240654
LC-2025-0967688,0,0,0.13822281636949493
LC-2025-0970030,0,0,0.1268530293874469
LC-2025-0598347,0,0,0.08757073628147458
LC-2025-0260802,0,0,7.342177634956852e-05
LC-2023-0502311,0,0,0.010089347692533852
LC-2024-0717703,0,0,0.13631178226722862
LC-2024-0413495,0,0,0.0002756423486435253
LC-2024-0347080,0,0,0.09512887864598493
LC-2025-0398091,0,0,0.3408564884773936
LC-2019-0461387,0,0,0.02115851408099712
LC-2025-0365087,0,0,0.04197101452720195
LC-2023-0056459,0,0,0.04523657299522424
LC-2022-0417087,0,0,0.16420571809285664
LC-2022-0422418,0,0,0.18010023140137277
LC-2022-0372859,0,0,0.0009140828300562965
LC-2024-0650886,0,0,0.16914159942503118
LC-2021-0186372,0,0,0.07498826664770335
LC-2023-0038788,0,0,0.0013383096519604782
LC-2022-0526892,0,0,0.05962979651093058
LC-2019-0579360,0,0,0.013366512967862097
LC-2023-0706941,0,0,0.25968984760037384
LC-2023-0056846,0,0,0.20076296359851153
LC-2024-0218284,0,0,0.044657744819654385
LC-2022-0308927,0,0,0.05780437037924939
LC-2021-0303253,0,0,0.0051803349696928624
LC-2019-0143982,0,0,0.1451275396600467
LC-2022-0080085,0,0,0.24019931919065068
LC-2023-0259361,0,0,0.04316578425758073
LC-2025-0612889,0,0,0.013955867703560752
LC-2020-0601663,0,0,0.07031792825771137
LC-2020-0116853,0,0,0.19488856006585045
LC-2023-0382039,0,0,0.002123575342625862
LC-2025-0116635,0,0,0.07336762669797428
LC-2024-0548724,0,0,0.032826026741011184
LC-2025-0887431,0,0,0.02668887474585961
LC-2022-0093799,0,0,0.1798788957195401
LC-2025-0813337,0,0,0.222276557117922
LC-2025-0061075,0,0,0.0336167061008833
LC-2022-0607646,0,0,0.11043953179857761
LC-2020-0622356,0,0,0.1338237905026671
LC-2025-0937338,0,0,0.009529190683465635
LC-2019-0661657,0,0,0.02059213880063991
LC-2023-0577888,0,0,0.2053211921337142
LC-2022-0252487,0,0,0.08719080105101101
LC-2024-0703126,0,0,0.004933304586430422
LC-2024-0728238,0,0,0.01094600389931596
LC-2025-0038085,0,0,0.038387290042207256
LC-2025-0121419,0,0,0.0021113409309034526
LC-2025-0445291,0,0,0.025664208635993634
LC-2022-0110500,0,0,0.05562119671658381
LC-2025-0398993,0,0,0.07984689014710065
LC-2024-0552643,0,0,0.0029398147148993457
LC-2019-0032487,0,0,0.010534706635573732
LC-2024-0117219,0,0,0.01661974041723608
LC-2019-0207104,0,0,0.052827178834772795
LC-2024-0724856,0,0,0.08241171023336426
LC-2023-0223002,0,0,0.13427420178496158
LC-2023-0033084,0,0,0.004899179265533925
LC-2024-0590532,0,0,0.35052072988129984
LC-2025-0127672,0,0,0.06830764581315732
LC-2023-0421552,0,0,0.14077549380844234
LC-2020-0006701,0,0,0.1476288380510997
LC-2020-0208361,0,0,0.2108334317570585
LC-2019-0079104,0,0,0.05864983416997093
LC-2022-0042037,0,0,0.013311216881563006
LC-2021-0581912,0,0,0.12439108429665197
LC-2025-0489814,0,0,0.022827332263835865
LC-2022-0206731,0,0,0.06374856774248056
LC-2023-0421649,0,0,0.07590339478966887
LC-2022-0015661,0,0,0.13848832521676716
LC-2020-0541512,0,0,0.175417478909401
LC-2024-0224724,0,0,0.008690571051989499
LC-2025-0662420,0,0,0.013801201510499477
LC-2022-0375782,0,0,0.16296368530762656
LC-2022-0519720,0,0,0.0034585033812651973
LC-2022-0557126,0,0,0.14483135292352914
LC-2024-0474546,0,0,0.010747779537060029
LC-2020-0539989,0,0,0.14643893296220317
LC-2019-0313018,0,0,0.05423847568010982
LC-2021-0034041,0,0,0.0012648878756109094
LC-2022-0510228,0,0,0.5986836712250989
LC-2024-0113166,0,0,0.0
LC-2024-0533218,0,0,0.08192675068766633
LC-2021-0086415,0,0,0.18611318826591233
LC-2021-0564407,0,0,0.014338642318660035
LC-2025-0365181,0,0,0.04003131462589552
LC-2022-0459837,0,0,0.2619992916477401
LC-2021-0175615,0,0,0.003304916493818701
LC-2025-0427154,0,0,0.020910700122326348
LC-2024-0180671,0,0,0.010524944406479584
LC-2025-0166928,0,0,0.052193383125822834
LC-2019-0344108,0,0,0.0013328386059979977
LC-2021-0586117,0,0,0.27760256474131073
LC-2022-0640435,0,0,0.12374944288524452
LC-2024-0203425,0,0,0.03571619155817582
LC-2024-0785648,0,0,0.025738719422560976
LC-2019-0104869,0,0,0.033661668805631574
LC-2019-0583642,0,0,0.024123696255207987
LC-2025-0481740,0,0,0.004034444753711737
LC-2019-0686092,0,0,0.011514270945388807
LC-2025-0230336,0,0,0.010585812289401277
LC-2022-0156030,0,0,0.02072816606489778
LC-2022-0413027,0,0,0.37837698441495926
LC-2020-0038299,0,0,0.1250758626960273
LC-2025-0079310,0,0,0.13918151480907182
LC-2020-0540704,0,0,0.14720671043742142
LC-2025-0649162,0,0,0.022557093406726226
HC-2023-0418516,1,0,0.4389751427568483
LC-2022-0307099,0,0,7.342177634956852e-05
LC-2025-0303263,0,0,0.030517592912184192
LC-2020-0555611,0,0,0.0028530508856649955
LC-2021-0190661,0,0,0.06816659154938026
LC-2023-0536625,0,0,0.18871596774383145
LC-2024-0322183,0,0,0.002042500261790578
LC-2019-0293591,0,0,0.015556082179830379
LC-2024-0083800,0,0,0.061974571139392046
LC-2023-0583938,0,0,0.0038036317538756247
LC-2023-0106151,0,0,0.18065462899373766
LC-2024-0534645,0,0,0.009288827645997666
LC-2025-0707861,0,0,0.025601080926757037
LC-2021-0426393,0,0,0.14838330676407765
LC-2021-0464789,0,0,0.08936846222590362
LC-2019-0100313,0,0,0.0155833386427814
LC-2021-0093728,0,0,0.010375030556050036
LC-2022-0566524,0,0,0.09464419245629019
LC-2023-0645913,0,0,0.0002756423486435253
LC-2022-0178352,0,0,0.14505226783397748
LC-2019-0356563,0,0,0.036630484962369786
LC-2020-0053548,0,0,0.03045604675853139
LC-2024-0362280,0,0,0.015617606818916914
LC-2022-0326070,0,0,0.06784123874110137
LC-2021-0611734,0,0,0.0983015496404722
LC-2021-0651466,0,0,0.005937307414300423
LC-2021-0633935,0,1,0.13021799312561078
LC-2025-0932729,0,0,0.259186614161165
LC-2021-0584339,0,0,0.2698132199875667
LC-2024-0062128,0,0,0.0002756423486435253
LC-2020-0202436,0,0,0.03704600801719338
LC-2022-0490829,0,0,0.07260206149819334
LC-2024-0667509,0,0,0.011185980372511442
LC-2023-0538265,0,0,0.34085521799148016
LC-2023-0129313,0,0,0.05205542733078817
LC-2024-0718698,0,0,0.004328413757021015
LC-2024-0247318,0,0,0.18532304283249001
LC-2024-0504437,0,0,0.05219774329152371
LC-2025-0860501,0,0,0.010106618258970928
LC-2024-0564908,0,0,0.06426773734833309
LC-2022-0615926,0,0,0.07717738525370466
LC-2022-0174433,0,0,0.0884717193118539
LC-2019-0290189,0,0,0.035309882258954525
LC-2024-0544918,0,0,0.005337842766051399
LC-2019-0614446,0,0,0.1395398125524123
LC-2025-0902300,0,0,0.06816919997390736
LC-2024-0569119,0,0,0.04314044636932225
LC-2024-0252143,0,0,0.017240072141806582
LC-2023-0633836,0,0,0.3137291693588201
LC-2024-0124977,0,0,0.5727770346557878
LC-2023-0080054,0,0,0.1047770629897769
LC-2022-0160528,0,0,0.11813957303598757
LC-2025-0080257,0,0,0.023762395948081085
LC-2025-0303131,0,0,0.0034217820429022954
LC-2024-0180533,0,0,0.02346050952514646
LC-2024-0180384,0,0,0.11331054763670087
LC-2024-0168782,0,0,0.12809736660800058
LC-2019-0052593,0,0,0.3509891348654412
LC-2021-0260619,0,0,0.04621865872782945
LC-2022-0094025,0,0,0.010263271074094152
LC-2025-0051126,0,0,0.0013383096519604782
LC-2023-0076270,0,0,0.005954148917247377
LC-2022-0153419,0,0,0.005234028374875105
LC-2025-0660010,0,0,0.0002756423486435253
LC-2025-0293225,0,0,0.2477736848644465
LC-2024-0076541,0,0,0.023677053571975852
LC-2024-0134854,0,0,0.460488079995119
LC-2022-0331623,0,0,0.047759286574735736
LC-2020-0665272,0,0,0.008477472417657332
LC-2019-0492235,0,0,0.0192893406750092
LC-2025-0609257,0,1,0.10742147613579604
LC-2019-0244555,0,0,0.011427622014233516
LC-2020-0291121,0,0,0.09460585048213986
LC-2022-0088439,0,1,0.004179158133963434
LC-2019-0296132,0,0,0.009049438081420282
LC-2023-0176561,0,0,0.017670197225805467
LC-2023-0340303,0,0,0.016393397722263215
LC-2021-0139675,0,0,0.04818373163908076
LC-2025-0573131,0,0,0.005987313812861645
LC-2022-0552692,0,0,0.08693085285913861
LC-2025-0746788,0,0,0.011516684403960422
LC-2025-0889143,0,0,0.08453590929093181
LC-2020-0387439,0,0,0.4216755678503359
LC-2025-0240004,0,0,0.014424111530368213
LC-2022-0389061,0,0,0.04281096080800273
LC-2019-0708753,0,0,0.07012389833922841
LC-2019-0612993,0,0,0.08315313811573483
LC-2021-0537189,0,0,0.05707010427557723
LC-2024-0139599,0,0,0.44120025900128207
LC-2023-0132369,0,0,0.14292271950548097
LC-2023-0048858,0,0,0.1132429986644167
LC-2021-0617352,0,0,0.1533322465103179
LC-2025-0319185,0,0,0.19271374806285127
LC-2024-0660656,0,0,0.09590415192338417
LC-2021-0259449,0,0,0.05858178095917565
LC-2023-0709378,0,0,0.009232303769607344
LC-2023-0665223,0,0,0.014823044421924192
LC-2022-0657198,0,0,0.04988930810482595
LC-2020-0526649,0,0,0.0004229416536472334
LC-2021-0483808,0,0,0.016896168827831487
LC-2019-0400436,0,0,0.031932163441225965
LC-2019-0050670,0,0,0.10679695236400728
LC-2021-0073817,0,0,0.1033431012676379
LC-2023-0022509,0,0,0.03489372409626531
LC-2019-0462167,0,0,0.025434367703698696
LC-2024-0763330,0,0,0.23249266244754818
LC-2019-0690560,0,0,0.018313140392485213
LC-2025-0055496,0,0,0.2838572009619975
LC-2023-0227683,0,0,0.09491490681245046
LC-2024-0538823,0,0,0.2374678798606703
LC-2025-0753319,0,0,0.012980956559530275
LC-2022-0084955,0,0,0.003360491323529419
LC-2024-0440545,0,0,0.12201330247365666
LC-2019-0394022,0,0,0.007760602208419259
LC-2024-0374007,0,1,0.07375198962446335
LC-2021-0534691,0,0,0.004500289349352634
LC-2024-0781234,0,0,0.059420902324078206
LC-2022-0451065,0,0,0.13614364704573628
LC-2022-0396641,0,0,0.032245080408561624
LC-2022-0162587,0,0,0.04662427292493277
LC-2024-0755073,0,0,0.08454684967458036
LC-2024-0517228,0,0,0.16645632857500586
LC-2024-0030716,0,0,0.010018271470514449
LC-2025-0900467,0,0,0.29190699186395647
LC-2022-0675205,0,0,0.27422871351501144
LC-2025-0760811,0,0,0.6460517535835705
LC-2025-0652781,0,0,0.07275732973637615
LC-2022-0056440,0,0,0.04550734409079208
LC-2025-0090342,0,0,0.23356085596237836
LC-2022-0652250,0,0,0.12482429789069566
LC-2023-0479809,0,0,0.0008829333784221536
LC-2024-0041650,0,1,0.0610066225711804
LC-2023-0385888,0,0,0.010489845288575859
LC-2022-0488488,0,0,0.040277467299989975
LC-2021-0494369,0,0,0.11203403677444829
LC-2019-0341178,0,0,0.012349425789412283
LC-2021-0393469,0,0,0.0
LC-2019-0287256,0,0,0.07948064529831386
LC-2024-0211671,0,0,0.13058123684974185
LC-2021-0408821,0,0,0.0008288155314413557
LC-2025-0882971,0,0,0.01389462379865987
LC-2025-0497158,0,0,0.03528131395258695
LC-2021-0007456,0,0,0.18781497292360314
LC-2022-0056573,0,0,0.0004963634299968018
LC-2023-0322530,0,0,7.342177634956852e-05
LC-2021-0145336,0,0,0.0061243492766217475
LC-2021-0268767,0,0,0.0006985840022907585
LC-2025-0349243,0,0,0.0006985840022907585
LC-2023-0238335,0,0,0.11433431878696096
LC-2025-0921735,0,0,0.19331443089618475
LC-2024-0138822,0,0,0.14015262957039776
LC-2023-0378942,0,0,0.004332995897949439
LC-2022-0601337,0,0,0.14512535632244497
LC-2019-0667630,0,0,0.019322771606740997
LC-2022-0146304,0,0,0.017829896382344224
LC-2025-0131289,0,0,0.03763566055650261
LC-2025-0592489,0,0,0.03801543803146284
LC-2022-0229519,0,0,0.21428300295646996
LC-2024-0702626,0,0,0.32623155988798386
LC-2023-0042337,0,0,0.0030651076799019395
LC-2019-0327610,0,0,0.07739585164915005
LC-2021-0260879,0,0,0.49861035819678134
LC-2019-0439018,0,0,0.09631287973057688
LC-2019-0599226,0,0,0.0706975220150971
LC-2023-0338119,0,0,0.38249062054901095
LC-2024-0080305,0,0,0.18782955055460662
LC-2021-0005044,0,0,0.02589953163879231
LC-2025-0965961,0,0,0.1203688065846988
LC-2025-0511342,0,0,0.13683440095043636
LC-2025-0742126,0,0,0.02763705874926494
LC-2022-0515770,0,0,0.059552488363237045
LC-2025-0428208,0,0,0.1820116061897622
LC-2021-0261345,0,0,0.048290654184816505
HC-2024-0477513,1,0,0.11618735143454886
LC-2023-0632073,0,0,0.009126468260708386
LC-2021-0160037,0,0,0.039821203468714435
LC-2024-0563235,0,0,0.013457322472766996
LC-2025-0745820,0,0,0.03964747157456833
LC-2022-0546276,0,0,0.18529402882481974
LC-2025-0515478,0,0,0.004508378537976931
LC-2019-0585871,0,0,0.1066200244874149
LC-2023-0391289,0,0,0.10746064722738974
LC-2024-0397713,0,0,0.07406402009292985
LC-2025-0725745,0,0,0.6277745743324786
LC-2023-0070634,0,0,0.02677772576771594
LC-2022-0465515,0,0,0.2608369645039257
LC-2025-0059923,0,0,0.04233160914191884
LC-2020-0379613,0,0,0.0748433714946859
LC-2022-0409651,0,0,0.06893453728309958
LC-2019-0233249,0,0,0.06443621386567909
LC-2019-0730365,0,0,0.02250874379710047
LC-2025-0683874,0,0,0.14437814170870522
LC-2025-0791552,0,0,0.35761982527290487
LC-2025-0508118,0,0,0.02994941311510238
LC-2023-0101186,0,0,0.2392679333452457
LC-2021-0131058,0,0,0.5908816577258235
LC-2023-0501963,0,0,0.7588941367771663
LC-2025-0692821,0,0,0.1261555073779303
LC-2020-0203017,0,0,0.007517508308673236
LC-2021-0255854,0,0,0.1145336703096025
LC-2021-0079723,0,0,0.0030389914583594862
LC-2025-0860355,0,0,0.03461681773995761
LC-2021-0542114,0,0,0.016581619414893885
LC-2021-0499416,0,0,0.03984452672396297
LC-2019-0410536,0,0,0.0185071700686575
LC-2025-0854355,0,0,0.6361874613374725
LC-2024-0121870,0,0,0.011154366696556355
LC-2023-0102615,0,0,0.007721054881649838
LC-2023-0753993,0,0,0.0020117066600391213
LC-2021-0524595,0,0,0.15517675714724954
LC-2025-0625787,0,0,0.07753972466842632
LC-2024-0317271,0,0,0.018846018696474395
LC-2020-0148797,0,0,0.16706495744754593
LC-2023-0311753,0,0,0.002693325218885
LC-2025-0394195,0,0,0.15181831491938955
LC-2025-0345021,0,0,0.018165654181922185
LC-2024-0420559,0,0,0.004011863592556331
LC-2023-0222339,0,0,0.05579684642772827
LC-2019-0081956,0,0,0.11904904031303877
LC-2022-0649399,0,0,0.08141472300681427
LC-2021-0568242,0,0,0.07766757182177333
LC-2021-0141683,0,0,0.10507357555547191
LC-2025-0072733,0,0,0.003576285530273707
LC-2023-0246168,0,0,0.003595629971834882
LC-2021-0514877,0,0,0.001081703704790743
LC-2025-0337883,0,0,0.041679255487662284
LC-2023-0435837,0,0,0.08725712052229846
LC-2020-0087811,0,0,0.10630678007816942
LC-2025-0935437,0,0,0.09126043407328834
LC-2024-0758585,0,0,0.0974263267625717
LC-2020-0615488,0,0,0.1278590937523517
LC-2019-0067783,0,0,0.09414873408702412
LC-2025-0734584,0,0,0.0053591029108989744
LC-2023-0161300,0,0,0.05315072035998769
LC-2025-0493527,0,0,0.25705530960367967
LC-2024-0445141,0,0,0.3322834431305754
LC-2023-0556906,0,0,0.5721516048875606
LC-2022-0637837,0,0,0.012339411584392699
LC-2021-0542667,0,0,0.01360185519397855
LC-2022-0483643,0,0,0.007374500884988766
LC-2023-0567249,0,0,0.102508840247667
LC-2022-0317387,0,0,0.0006985840022907585
LC-2023-0333074,0,0,0.003567354018486305
LC-2024-0486748,0,0,0.5242034790502256
LC-2019-0568038,0,0,0.02178157983657553
LC-2025-0709767,0,0,0.01466428803447681
LC-2024-0280943,0,0,0.08516735125025841
LC-2022-0582960,0,0,0.08453648758334081
LC-2024-0432670,0,0,0.07356785861395172
LC-2022-0025788,0,0,0.4669672427352626
LC-2025-0776832,0,0,0.0038121753591041445
LC-2024-0386826,0,0,0.1043773696387555
LC-2021-0461350,0,0,0.009571120771037257
LC-2024-0334243,0,0,0.13663654412558388
HC-2022-0088934,1,0,0.10045106588771692
LC-2022-0638306,0,0,0.01492597994753732
LC-2021-0518069,0,0,0.7188628972524147
LC-2021-0231014,0,0,0.0034369252338003063
LC-2020-0277873,0,0,0.11007197980731576
LC-2022-0409414,0,0,0.06928572947328694
LC-2023-0342429,0,1,0.24206232505817496
LC-2022-0184137,0,0,0.035541631305291095
LC-2020-0296224,0,0,0.24762276606404973
LC-2023-0568864,0,0,0.409714924912827
LC-2022-0366340,0,0,0.17868835427196383
LC-2025-0076828,0,0,0.0425872143419512
LC-2023-0388353,0,0,0.02507834087144217
LC-2023-0581257,0,0,0.12202711934079712
LC-2019-0129939,0,0,0.27464747661563765
LC-2022-0244739,0,0,0.05571026016853826
LC-2023-0451781,0,0,0.19338533198698601
LC-2019-0456198,0,0,0.09303130595238131
LC-2023-0656416,0,0,0.06084960701058355
LC-2025-0670354,0,0,0.051951180189650295
LC-2025-0492040,0,0,0.10323127117017711
LC-2025-0939333,0,0,0.022838812524492623
LC-2020-0664393,0,0,0.0002756423486435253
LC-2019-0412758,0,0,0.029013541325000183
LC-2023-0750769,0,0,0.007879455771465262
LC-2022-0114295,0,0,0.001803109327534598
LC-2022-0415447,0,0,0.03885496743541655
LC-2025-0482818,0,0,0.026410911282860407
LC-2025-0799773,0,0,0.010714343162240719
LC-2023-0524645,0,0,0.01616648121607686
LC-2022-0555442,0,0,0.007648262260487707
LC-2021-0384250,0,0,0.404794429531427
LC-2022-0335730,0,0,0.20929965746208012
LC-2020-0591619,0,0,0.33588171864303584
LC-2023-0326094,0,0,0.009710286511338526
LC-2022-0693321,0,0,0.10048089126446634
LC-2020-0527130,0,0,0.15474427298254878
LC-2023-0434557,0,0,0.022434008285768546
LC-2020-0640805,0,0,0.012026282751969979
LC-2022-0192931,0,0,0.06929702216519397
LC-2021-0478870,0,0,0.007363204317122427
LC-2025-0828018,0,0,0.32384602905023546
LC-2019-0251530,0,0,0.010587133274950804
LC-2020-0067026,0,0,0.09958130586280366
LC-2024-0119855,0,0,0.008476156501509876
LC-2019-0808297,0,0,0.03076695504168804
LC-2023-0676503,0,0,0.13694067247664626
LC-2022-0261041,0,0,0.013795934046248211
LC-2022-0576525,0,0,0.0015185079658600433
LC-2019-0729798,0,0,0.10694569314895518
LC-2022-0576850,0,0,0.08750027764448554
LC-2025-0646498,0,0,0.32317650727704594
LC-2023-0700345,0,0,0.01587874287294956
LC-2019-0083637,0,0,0.03164034944366786
LC-2025-0953823,0,0,0.06960892967452437
LC-2023-0611313,0,0,0.45975447941851455
LC-2025-0675778,0,0,0.4862054724275277
LC-2019-0326188,0,0,0.3371416424340669
LC-2024-0452587,0,0,0.22358716983214386
LC-2022-0062003,0,0,0.0004229416536472334
LC-2022-0482882,0,0,0.03281428566256332
LC-2024-0267441,0,0,0.16509165766779085
LC-2025-0723222,0,0,0.02330616358031642
LC-2021-0529475,0,0,0.009616538136144678
LC-2024-0249138,0,0,0.2645253559827983
LC-2025-0941240,0,0,0.022996074717578533
LC-2019-0582768,0,0,0.0
LC-2025-0006488,0,0,0.2071681083818258
LC-2020-0370696,0,0,0.018036505772567636
LC-2022-0507304,0,0,0.003999717589319583
LC-2021-0334400,0,0,0.0553424954298854
LC-2020-0521911,0,0,0.11069347528337291
LC-2023-0371212,0,0,0.05553806850008102
LC-2020-0137380,0,0,0.18107906835079488
LC-2024-0503309,0,0,0.13291390423434235
LC-2024-0564192,0,0,0.25048773156387955
LC-2024-0501285,0,0,0.03317225791525694
LC-2021-0088419,0,0,0.0937367504973841
LC-2025-0846854,0,0,0.09990841419187374
LC-2023-0724471,0,0,0.1803066805698557
LC-2024-0108524,0,0,0.018713474482170072
LC-2024-0698870,0,0,0.10225162085896361
LC-2020-0459300,0,0,0.008951317252190488
LC-2019-0202841,0,0,0.18110063098301116
LC-2025-0031074,0,0,0.007517029970142502
LC-2025-0415027,0,0,0.14420565759410875
LC-2021-0566117,0,0,0.5363163037258637
